issn	homepage
0167-8019	http://www.springeronline.com/journal/10440/about
0167-8051	http://www.sciencedirect.com/science/journal/01678051
0167-806X	http://www.springeronline.com/journal/11049/about
0167-8094	http://www.springeronline.com/journal/11083/about
0167-8116	http://www.sciencedirect.com/science/journal/01678116
0167-8140	http://www.sciencedirect.com/science/journal/01678140
0167-8191	http://www.sciencedirect.com/science/journal/01678191
0167-8299	https://www.degruyter.com/view/j/revce
0167-8329	http://www.iospress.nl/html/01678329.php
0167-8396	http://www.sciencedirect.com/science/journal/01678396
0167-8442	http://www.sciencedirect.com/science/journal/01678442
0167-8493	http://www.sciencedirect.com/science/journal/01678493
0167-8507	https://www.degruyter.com/view/j/mult
0167-8655	http://www.sciencedirect.com/science/journal/01678655
0167-8760	http://www.sciencedirect.com/science/journal/01678760
0167-8809	http://www.sciencedirect.com/science/journal/01678809
0167-8817	http://www.sciencedirect.com/science/journal/01678817
0167-8892	http://www.sciencedirect.com/science/bookseries/01678892
0167-8922	http://www.sciencedirect.com/science/bookseries/01678922
0167-899X	http://www.sciencedirect.com/science/journal/0167899X
0167-9031	http://www.sciencedirect.com/science/journal/01679031
0167-9236	http://www.sciencedirect.com/science/journal/01679236
0167-9244	http://www.sciencedirect.com/science/bookseries/01679244
0167-9260	http://www.sciencedirect.com/science/journal/01679260
0167-9295	http://www.springeronline.com/journal/11038/about
0167-9309	http://www.sciencedirect.com/science/bookseries/01679309
0167-9317	http://www.sciencedirect.com/science/journal/01679317
0167-9457	http://www.sciencedirect.com/science/journal/01679457
0167-9473	http://www.sciencedirect.com/science/journal/01679473
0167-9848	http://www.springerlink.com/openurl.asp?genre=journal&issn=0167-9848
0167-9899	http://www.springerlink.com/openurl.asp?genre=journal&issn=0167-9899
0167-9945	http://www.springerlink.com/openurl.asp?genre=journal&issn=0167-9945
0168-0072	http://www.sciencedirect.com/science/journal/01680072
0168-0102	http://www.sciencedirect.com/science/journal/01680102
0168-1176	http://www.sciencedirect.com/science/journal/01681176
0168-1273	http://www.sciencedirect.com/science/handbooks/01681273
0168-1591	http://www.sciencedirect.com/science/journal/01681591
0168-1605	http://www.sciencedirect.com/science/journal/01681605
0168-1656	http://www.sciencedirect.com/science/journal/01681656
0168-1699	http://www.sciencedirect.com/science/journal/01681699
0168-1702	http://www.sciencedirect.com/science/journal/01681702
0168-1923	http://www.sciencedirect.com/science/journal/01681923
0168-2024	http://www.sciencedirect.com/science/bookseries/01682024
0168-2563	http://www.springeronline.com/journal/10533/about
0168-2601	http://www.openhouse-int.com/
0168-3659	http://www.sciencedirect.com/science/journal/01683659
0168-5597	http://www.sciencedirect.com/science/journal/01685597
0168-583X	http://www.sciencedirect.com/science/journal/0168583X
0168-6054	http://www.sciencedirect.com/science/journal/01686054
0168-6178	http://www.sciencedirect.com/science/bookseries/01686178
0168-6275	http://www.sciencedirect.com/science/handbooks/01686275
0168-6291	http://www.springeronline.com/journal/10795/about
0168-6445	http://www.elsevier.com/locate/issn/01686445
0168-6496	http://www.elsevier.com/locate/issn/01686496
0168-6577	http://www.springeronline.com/journal/10680/about
0168-7034	http://www.springerlink.com/openurl.asp?genre=journal&issn=0168-7034
0168-7069	http://www.sciencedirect.com/science/journal/01687069
0168-7336	http://www.sciencedirect.com/science/journal/01687336
0168-7433	http://www.springeronline.com/journal/10817/about
0168-7972	http://www.sciencedirect.com/science/bookseries/01687972
0168-8162	http://www.springeronline.com/journal/10493/about
0168-8227	http://www.sciencedirect.com/science/journal/01688227
0168-8278	http://www.sciencedirect.com/science/journal/01688278
0168-8561	http://www.springeronline.com/journal/10523/about
0168-874X	http://www.sciencedirect.com/science/journal/0168874X
0168-9002	http://www.sciencedirect.com/science/journal/01689002
0168-9274	http://www.sciencedirect.com/science/journal/01689274
0168-9452	http://www.sciencedirect.com/science/journal/01689452
0168-9525	http://www.sciencedirect.com/science/journal/01689525
0168-9622	http://www.sciencedirect.com/science/journal/01689622
0168-9673	http://www.springerlink.com/openurl.asp?genre=journal&issn=0168-9673
0168-9827	http://www.rodopi.nl/senj.asp?SerieId=NNB
0169-023X	http://www.sciencedirect.com/science/journal/0169023X
0169-0965	http://www.informaworld.com/openurl?genre=journal&issn=01690965
0169-1015	http://www.springeronline.com/journal/11215/about
0169-1112	http://www.springeronline.com/journal/11087/about
0169-121X	http://www.ingentaconnect.com/content/0169-121X
0169-1317	http://www.sciencedirect.com/science/journal/01691317
0169-1368	http://www.sciencedirect.com/science/journal/01691368
0169-1864	http://www.springeronline.com/journal/10449/about
0169-2046	http://www.sciencedirect.com/science/journal/01692046
0169-2070	http://www.sciencedirect.com/science/journal/01692070
0169-2607	http://www.sciencedirect.com/science/journal/01692607
0169-2968	http://www.iospress.nl/html/01692968.php
0169-3107	http://www.sciencedirect.com/science/bookseries/01693107
0169-3158	http://www.sciencedirect.com/science/bookseries/01693158
0169-328X	http://www.sciencedirect.com/science/journal/0169328X
0169-3298	http://www.springeronline.com/journal/10712/about
0169-3816	http://www.springerlink.com/openurl.asp?genre=journal&issn=0169-3816
0169-3867	http://www.springeronline.com/journal/10539/about
0169-3913	http://www.springeronline.com/journal/11242/about
0169-409X	http://www.sciencedirect.com/science/journal/0169409X
0169-4197	http://www.ingentaconnect.com/content/hum/pan
0169-4243	http://www.springeronline.com/journal/10861/about
0169-4286	http://www.springeronline.com/journal/11056/about
0169-4332	http://www.sciencedirect.com/science/journal/01694332
0169-4758	http://www.sciencedirect.com/science/journal/01694758
0169-4839	http://www.knag.nl/448.0.html
0169-5002	http://www.sciencedirect.com/science/journal/01695002
0169-5150	http://www.elsevier.com/locate/issn/01695150
0169-5347	http://www.sciencedirect.com/science/journal/01695347
0169-555X	http://www.sciencedirect.com/science/journal/0169555X
0169-5983	http://www.iop.org/EJ/journal/1873-7005
0169-6009	http://www.sciencedirect.com/science/journal/01696009
0169-6149	http://www.springeronline.com/journal/11084/about
0169-6238	http://www.oasejournal.nl/
0169-7161	http://www.sciencedirect.com/science/handbooks/01697161
0169-7439	http://www.sciencedirect.com/science/journal/01697439
0169-7552	http://www.sciencedirect.com/science/journal/01697552
0169-7722	http://www.sciencedirect.com/science/journal/01697722
0169-796X	http://jds.sagepub.com/
0169-8095	http://www.sciencedirect.com/science/journal/01698095
0169-8141	http://www.sciencedirect.com/science/journal/01698141
0170-0839	http://www.springeronline.com/journal/00289/about
0170-4060	http://www.avronline.de/
0170-4214	http://www.interscience.wiley.com/jpages/0170-4214/
0170-4818	http://www.bgbm.org/BGBM/library/publikat/englera.htm
0170-5334	http://www.ai-online.info/
0170-6012	http://www.springeronline.com/journal/00287/about
0170-6233	http://www.interscience.wiley.com/jpages/0170-6233/
0170-8406	http://oss.sagepub.com/
0170-8643	http://springerlink.metapress.com/openurl.asp?genre=journal&issn=0170-8643
0170-9739	http://www.springerlink.com/openurl.asp?genre=journal&issn=0170-9739
0171-2004	http://www.springerlink.com/openurl.asp?genre=journal&issn=0171-2004
0171-2985	http://www.sciencedirect.com/science/journal/01712985
0171-5216	http://www.springeronline.com/journal/00432/about
0171-5410	http://www.narr-shop.de/zeitschriften-und-jahrbuecher/aaa.html
0171-6425	http://www.thieme.de/fz/thoracic
0171-6468	http://www.springeronline.com/journal/00291/about
0171-8096	https://www.degruyter.com/view/j/teme
0171-8177	http://www.schweizerbart.de/j/entomologia-generalis/
0171-8630	http://www.int-res.com/journals/meps/index.html
0171-9335	http://www.sciencedirect.com/science/journal/01719335
0171-967X	http://www.springeronline.com/journal/00223/about
0172-0643	http://www.springeronline.com/journal/00246/about
0172-1631	http://www.springer.com/journal/10357/about
0172-2190	http://www.sciencedirect.com/science/journal/01722190
0172-3790	http://www.mhp-verlag.de/de/zeitschriften/hygiene_medizin.shtml
0172-4614	http://www.thieme.de/fz/ultraschall
0172-4622	http://www.thieme.de/fz/sportsmed
0172-6145	http://www.vge.de/GT.html
0172-6218	http://www.springer.com/west/home/generic/search/results?SGWID=4-40109-69-173623159-0
0172-6390	http://www.iasg.org/
0172-780X	http://www.nel.edu/home.htm
0172-8083	http://www.springeronline.com/journal/00294/about
0172-8113	http://www.springeronline.com/journal/00292/about
0172-8172	http://www.springeronline.com/journal/00296/about
0172-8865	http://www.benjamins.com/cgi-bin/t_seriesview.cgi?series=EWW
0172-9179	http://www.springeronline.com/journal/10347/about
0173-0835	http://www.interscience.wiley.com/jpages/0173-0835/
0173-4911	https://www.degruyter.com/view/j/joc
0173-5373	http://www.springeronline.com/journal/10475/about
0173-7597	http://www.krankenhaus-pharmazie.de/KPH.HTM
0173-7600	"""http://www.springeronline.com/sgw/cda/frontpage/0,11855,4-110-70-1122160-0,00.html"""
0173-783X	https://www.degruyter.com/view/j/cttr
0173-9565	http://www.blackwellpublishing.com/journal.asp?ref=0173-9565
0173-9913	http://www.cfi-web.de
0173-9980	http://www.bulk-online.com/BSH_p/bshmain.php
0174-1098	http://www.technikwissen.de/laerm/
0174-1578	http://www.springeronline.com/journal/00360/about
0174-2442	http://www.springeronline.com/journal/00053/about
0174-304X	http://www.thieme.de/fz/neuropediatrics
0174-3597	http://www.springeronline.com/journal/10152/about
0174-3635	http://www.springerlink.com/openurl.asp?genre=journal&issn=0174-3635
0174-6979	http://www.vge.de/FB.html
0174-738X	http://www.dustri.de/zd/vd/47welcome.htm
0175-3851	http://www.springeronline.com/journal/00390/about
0175-7571	http://www.springeronline.com/journal/00249/about
0175-7598	http://www.springeronline.com/journal/00253/about
0175-8659	http://www.blackwellpublishing.com/journal.asp?ref=0175-8659
0176-1617	http://www.sciencedirect.com/science/journal/01761617
0176-1625	http://www.gak.de/
0176-1714	http://www.springeronline.com/journal/00355/about
0176-2680	http://www.sciencedirect.com/science/journal/01762680
0176-3679	http://www.thieme.de/fz/pharmaco
0176-4101	http://www.vge.de/MR.html
0176-4225	http://www.benjamins.com/cgi-bin/t_seriesview.cgi?series=DIA
0176-4268	http://www.springeronline.com/journal/00357/about
0176-4276	http://www.springeronline.com/journal/00365/about
0176-6724	http://www.sciencedirect.com/science/journal/01766724
0177-0667	http://www.springeronline.com/journal/00366/about
0177-2309	http://www.thieme.de/fz/notarzt
0177-3348	http://www.zahnheilkunde.de/start.asp?zeitung=zzi
0177-4832	http://www.stahleisen.de/html/home.php?page=zeitschriften&title=steelresearch_english
0177-5103	http://www.int-res.com/journals/dao/index.html
0177-5146	http://www.springeronline.com/journal/00254/about
0177-5537	http://www.springeronline.com/journal/00113/about
0177-7726	http://www.pferdeheilkunde.de/
0177-7963	http://www.springeronline.com/journal/00601/about
0177-7971	http://www.springeronline.com/journal/00703/about
0177-798X	http://www.springeronline.com/journal/00704/about
0177-9990	http://www.karger.com/cga
0178-2312	https://www.degruyter.com/view/j/auto
0178-2762	http://www.springeronline.com/journal/00374/about
0178-2770	http://www.springeronline.com/journal/00446/about
0178-2789	http://www.springeronline.com/journal/00371/about
0178-3564	http://www.springeronline.com/journal/00450/about
0178-4617	http://www.springeronline.com/journal/00453/about
0178-7667	http://www.springeronline.com/journal/00451/about
0178-7675	http://www.springeronline.com/journal/00466/about
0178-7683	http://www.springerlink.com/openurl.asp?genre=journal&issn=0178-7683
0178-8051	http://www.springeronline.com/journal/00440/about
0179-0358	http://www.springeronline.com/journal/00383/about
0179-051X	http://www.springeronline.com/journal/00455/about
0179-1613	http://www.blackwellpublishing.com/journal.asp?ref=0179-1613
0179-1958	http://www.springeronline.com/journal/00384/about
0179-3187	http://www.oilgaspublisher.de/de/eek.html
0179-5376	http://www.springeronline.com/journal/00454/about
0179-5953	http://www.springer.com/west/home/environment/ecology?SGWID=4-10002-69-173621538-detailsPage=bookSeries|aboutThisSeries
0179-6437	http://www.hampp-verlag.de/hampp_e-journals_ZfP.htm
0179-7158	http://www.springeronline.com/journal/00066/about
0179-9541	http://www.blackwellpublishing.com/journal.asp?ref=0179-9541
0181-1525	http://www.centrepompidou.fr/Pompidou/Edition.nsf/0/F685C41A9533D1EAC1256D9C0053344C
0181-1568	http://www.sciencedirect.com/science/journal/01811568
0181-1584	http://www.sciencedirect.com/science/journal/01811584
0181-5512	http://www.sciencedirect.com/science/journal/01815512
0181-9801	http://www.sciencedirect.com/science/journal/01819801
0182-4295	http://www.ensmp.fr/aflb/AFLB-Web/fldb-annales-index.htm
0183-2980	http://www.masson.fr/masson/portal/bookmark?Global=2&Page2=1&MenuIdSelected=102&MenuItemSelected=0&Product2=834&ProductCode2=834
0184-7783	http://www.ined.fr/en/resources_documentation/publications/pop_soc/
0185-0164	http://revistas.colmex.mx/about-estudios-de-asia-y-africa/
0185-0458	http://redalyc.uaemex.mx/redalyc/src/inicio/HomRevRed.jsp?iCveEntRev=323
0185-1012	http://www.medigraphic.com/rma/
0185-1101	http://www.astroscu.unam.mx/~rmaa/rmaa.html
0185-1667	http://www.sciencedirect.com/science/journal/01851667
0185-1918	http://www.sciencedirect.com/science/journal/01851918
0185-2108	http://www.grupomundomedico.com/publicaciones/REVISTAS/IMI/revistas-imi.htm
0185-254X	http://redalyc.uaemex.mx/redalyc/src/inicio/HomRevRed.jsp?iCveEntRev=400
0185-2574	http://www.sciencedirect.com/science/journal/01852574
0185-2620	http://www.sciencedirect.com/science/journal/01852620
0185-2698	http://www.sciencedirect.com/science/journal/01852698
0185-3325	http://www.imbiomed.com/1/1/articulos.php?method=showIndex&id_revista=1
0185-3880	http://rcmarinas.ens.uabc.mx/index.php/cmarinas
0185-4038	http://actualizacionmedica.com.mx/category/publicaciones/dermatologia-revista-mexicana-publicaciones/
0185-4186	http://biblioteca.colmex.mx/revistas/index.php?option=com_content&view=article&id=42&Itemid=86
0185-4534	http://www.revistas.unam.mx/index.php/rmac
0185-6073	http://www.psicologia.org.mx/
0186-0348	http://secuencia.mora.edu.mx/
0186-2391	http://www.actapediatricademexico.org
0186-4076	http://www.imta.gob.mx/productos/rihm/rihm.html
0186-4866	http://actualizacionmedica.com.mx/category/medicina-interna-de-mexico-publicaciones/
0186-5897	http://www.geothermal.org/geotermia.html
0186-7210	http://cedua.colmex.mx/publicaciones/estudios-demograficos-y-urbanos
0187-358X	http://www.sciencedirect.com/science/journal/0187358X
0187-4519	http://www.imbiomed.com/1/1/articulos.php?method=showIndex&id_revista=31
0187-6236	http://www.sciencedirect.com/science/journal/01876236
0187-7380	http://redalyc.uaemex.mx/redalyc/src/inicio/HomRevRed.jsp?iCveEntRev=610
